race_year_id,rank,runner,time,age,gender,nationality,time_in_seconds,event,race,city,country,date,start_time,participation,distance,elevation_gain,elevation_loss,aid_stations,participants
71140,4,AZUMI Konoka,26H 8M 43S,32,W,JPN,94123,Northburn 100 Miler,100 Mile,Cromwell,New Zealand,2021-03-20,06:00:00,solo,161.4,9460,-9470,12,50
71140,5,BEAUMONT Jean,26H 16M 35S,57,W,AUS,94595,Northburn 100 Miler,100 Mile,Cromwell,New Zealand,2021-03-20,06:00:00,solo,161.4,9460,-9470,12,50
71140,6,RAIKES Jeremy,26H 21M 24S,41,M,NZL,94884,Northburn 100 Miler,100 Mile,Cromwell,New Zealand,2021-03-20,06:00:00,solo,161.4,9460,-9470,12,50
71140,7,Kepes Ben,26H 29M 42S,50,M,NZL,95382,Northburn 100 Miler,100 Mile,Cromwell,New Zealand,2021-03-20,06:00:00,solo,161.4,9460,-9470,12,50
71140,8,MILLER Tania,26H 37M 21S,48,W,NZL,95841,Northburn 100 Miler,100 Mile,Cromwell,New Zealand,2021-03-20,06:00:00,solo,161.4,9460,-9470,12,50
71140,9,SUTTON Glenn,27H 7M 30S,48,M,NZL,97650,Northburn 100 Miler,100 Mile,Cromwell,New Zealand,2021-03-20,06:00:00,solo,161.4,9460,-9470,12,50
71140,10,HERON Orlaith,27H 39M 55S,37,W,NZL,99595,Northburn 100 Miler,100 Mile,Cromwell,New Zealand,2021-03-20,06:00:00,solo,161.4,9460,-9470,12,50
68348,1,MARTIN TORO Francesc,19H 19M 25S,38,M,ESP,69565,UTTGN Sport HG | TARRAGONA,Gran Trail Catalunya,Tarragona,Spain,2021-03-05,22:00:00,solo,169.8,5160,-5160,13,50
68348,2,DELGADO Jordi,23H 34M 39S,35,M,ESP,84879,UTTGN Sport HG | TARRAGONA,Gran Trail Catalunya,Tarragona,Spain,2021-03-05,22:00:00,solo,169.8,5160,-5160,13,50
68348,3,PERA VALL Josep,24H 37M 20S,54,M,ESP,88640,UTTGN Sport HG | TARRAGONA,Gran Trail Catalunya,Tarragona,Spain,2021-03-05,22:00:00,solo,169.8,5160,-5160,13,50
68348,4,MORENO Esteban,25H 59M 9S,46,M,ESP,93549,UTTGN Sport HG | TARRAGONA,Gran Trail Catalunya,Tarragona,Spain,2021-03-05,22:00:00,solo,169.8,5160,-5160,13,50
68348,5,Coppock Mike,27H 30M 32S,35,M,GBR,99032,UTTGN Sport HG | TARRAGONA,Gran Trail Catalunya,Tarragona,Spain,2021-03-05,22:00:00,solo,169.8,5160,-5160,13,50
68348,6,REVENTUN Carlos,27H 42M 36S,36,M,ESP,99756,UTTGN Sport HG | TARRAGONA,Gran Trail Catalunya,Tarragona,Spain,2021-03-05,22:00:00,solo,169.8,5160,-5160,13,50
68348,7,VALLVERDU AGULLED David,28H 47M 1S,34,M,ESP,103621,UTTGN Sport HG | TARRAGONA,Gran Trail Catalunya,Tarragona,Spain,2021-03-05,22:00:00,solo,169.8,5160,-5160,13,50
68348,8,Tena Codina David,28H 52M 24S,35,M,ESP,103944,UTTGN Sport HG | TARRAGONA,Gran Trail Catalunya,Tarragona,Spain,2021-03-05,22:00:00,solo,169.8,5160,-5160,13,50
68348,9,GUILERA Monica,30H 31M 28S,42,W,ESP,109888,UTTGN Sport HG | TARRAGONA,Gran Trail Catalunya,Tarragona,Spain,2021-03-05,22:00:00,solo,169.8,5160,-5160,13,50
68348,10,JAVEGA David,31H 36M 42S,37,M,ESP,113802,UTTGN Sport HG | TARRAGONA,Gran Trail Catalunya,Tarragona,Spain,2021-03-05,22:00:00,solo,169.8,5160,-5160,13,50
64671,1,LAM Ka Hei Marco,29H 14M 38S,41,M,HKG,105278,Victoria 162,V162 Virtual,HongKong,"Hong Kong, China",2021-02-27,00:00:00,solo,166.7,7700,-7700,0,200
64671,2,LEE Kam Suen Kitty,32H 30M 18S,47,W,HKG,117018,Victoria 162,V162 Virtual,HongKong,"Hong Kong, China",2021-02-27,00:00:00,solo,166.7,7700,-7700,0,200
64671,3,CHEUNG Kashing,33H 52M 15S,41,M,HKG,121935,Victoria 162,V162 Virtual,HongKong,"Hong Kong, China",2021-02-27,00:00:00,solo,166.7,7700,-7700,0,200
64671,4,LEUNG King Yan Anthony,33H 52M 26S,47,M,HKG,121946,Victoria 162,V162 Virtual,HongKong,"Hong Kong, China",2021-02-27,00:00:00,solo,166.7,7700,-7700,0,200
64671,5,PANG Kin Sun,38H 15M 6S,53,M,HKG,137706,Victoria 162,V162 Virtual,HongKong,"Hong Kong, China",2021-02-27,00:00:00,solo,166.7,7700,-7700,0,200
64671,6,CHAN S P,38H 59M 1S,44,M,HKG,140341,Victoria 162,V162 Virtual,HongKong,"Hong Kong, China",2021-02-27,00:00:00,solo,166.7,7700,-7700,0,200
64671,7,LI Lai Ting,39H 15M 32S,35,W,HKG,141332,Victoria 162,V162 Virtual,HongKong,"Hong Kong, China",2021-02-27,00:00:00,solo,166.7,7700,-7700,0,200
64671,8,CHAN Adrian,39H 31M 25S,49,M,HKG,142285,Victoria 162,V162 Virtual,HongKong,"Hong Kong, China",2021-02-27,00:00:00,solo,166.7,7700,-7700,0,200
64671,9,KWONG Samuel,39H 34M 10S,55,M,HKG,142450,Victoria 162,V162 Virtual,HongKong,"Hong Kong, China",2021-02-27,00:00:00,solo,166.7,7700,-7700,0,200
64671,10,TANG Yuen Ying,39H 39M 23S,37,W,HKG,142763,Victoria 162,V162 Virtual,HongKong,"Hong Kong, China",2021-02-27,00:00:00,solo,166.7,7700,-7700,0,200
71220,1,POTTER Tristan,21H 52M 24S,45,M,USA,78744,Run Lovit,100M,NA,United States,2021-02-26,00:00:00,solo,0,0,0,0,0
71220,2,THERIOT David,22H 29M 40S,47,M,USA,80980,Run Lovit,100M,NA,United States,2021-02-26,00:00:00,solo,0,0,0,0,0
71220,3,GRADY Kyle,24H 22M 31S,47,M,USA,87751,Run Lovit,100M,NA,United States,2021-02-26,00:00:00,solo,0,0,0,0,0
71220,4,BAKER Derrick,25H 33M 51S,43,M,USA,92031,Run Lovit,100M,NA,United States,2021-02-26,00:00:00,solo,0,0,0,0,0
71220,5,JOHNSON Matt,26H 12M 8S,30,M,USA,94328,Run Lovit,100M,NA,United States,2021-02-26,00:00:00,solo,0,0,0,0,0
71220,6,KEARNS Laura,26H 48M 3S,38,W,USA,96483,Run Lovit,100M,NA,United States,2021-02-26,00:00:00,solo,0,0,0,0,0
71220,7,SCHOENLAUB Paul,27H 25M 8S,57,M,USA,98708,Run Lovit,100M,NA,United States,2021-02-26,00:00:00,solo,0,0,0,0,0
71220,8,WHITE Jerry,27H 31M 26S,50,M,USA,99086,Run Lovit,100M,NA,United States,2021-02-26,00:00:00,solo,0,0,0,0,0
71220,9,LYLE Chris,28H 34M 0S,45,M,USA,102840,Run Lovit,100M,NA,United States,2021-02-26,00:00:00,solo,0,0,0,0,0
71220,10,ENGLISH Matthew,28H 56M 25S,0,M,USA,104185,Run Lovit,100M,NA,United States,2021-02-26,00:00:00,solo,0,0,0,0,0
64661,1,YEUNG Jeremy,25H 9M 45S,28,M,HKG,90585,Victoria 162,3-day Race Virtual,HongKong,"Hong Kong, China",2021-02-26,08:00:00,solo,165.9,8320,-8340,0,100
64661,2,LEE Wing Kai,32H 48M 37S,47,M,HKG,118117,Victoria 162,3-day Race Virtual,HongKong,"Hong Kong, China",2021-02-26,08:00:00,solo,165.9,8320,-8340,0,100
64661,3,TANG Yuen Ying,33H 42M 46S,37,W,HKG,121366,Victoria 162,3-day Race Virtual,HongKong,"Hong Kong, China",2021-02-26,08:00:00,solo,165.9,8320,-8340,0,100
64661,4,LAU CHI YIN,34H 23M 38S,33,M,HKG,123818,Victoria 162,3-day Race Virtual,HongKong,"Hong Kong, China",2021-02-26,08:00:00,solo,165.9,8320,-8340,0,100
64661,5,LUK Yuk,37H 49M 24S,55,M,HKG,136164,Victoria 162,3-day Race Virtual,HongKong,"Hong Kong, China",2021-02-26,08:00:00,solo,165.9,8320,-8340,0,100
64661,6,WONG Mei Fan,38H 37M 4S,42,W,HKG,139024,Victoria 162,3-day Race Virtual,HongKong,"Hong Kong, China",2021-02-26,08:00:00,solo,165.9,8320,-8340,0,100
64661,7,Cho Rebecca,38H 38M 1S,56,W,HKG,139081,Victoria 162,3-day Race Virtual,HongKong,"Hong Kong, China",2021-02-26,08:00:00,solo,165.9,8320,-8340,0,100
64661,8,SIU Nga Fai Edwin,39H 38M 17S,49,M,HKG,142697,Victoria 162,3-day Race Virtual,HongKong,"Hong Kong, China",2021-02-26,08:00:00,solo,165.9,8320,-8340,0,100
64661,9,Leung Lilian,40H 38M 5S,52,W,HKG,146285,Victoria 162,3-day Race Virtual,HongKong,"Hong Kong, China",2021-02-26,08:00:00,solo,165.9,8320,-8340,0,100
64661,10,LAM Kit,40H 40M 9S,52,W,HKG,146409,Victoria 162,3-day Race Virtual,HongKong,"Hong Kong, China",2021-02-26,08:00:00,solo,165.9,8320,-8340,0,100
68501,1,PUSSINEN Kennie,35H 16M 0S,34,M,SWE,126960,Storstenshöjden 100 miles,Storstenshöjden 100 miles,Örebro,Sweden,2021-02-19,06:00:00,solo,168.4,11550,-11530,0,50
68501,2,ANDERSSON Filip,47H 32M 48S,32,M,SWE,171168,Storstenshöjden 100 miles,Storstenshöjden 100 miles,Örebro,Sweden,2021-02-19,06:00:00,solo,168.4,11550,-11530,0,50
68501,3,HJELMER Magnus,48H 49M 5S,40,M,SWE,175745,Storstenshöjden 100 miles,Storstenshöjden 100 miles,Örebro,Sweden,2021-02-19,06:00:00,solo,168.4,11550,-11530,0,50
64219,1,URBANSKI Matt,18H 4M 34S,41,M,USA,65074,Tarawera Ultramarathon,100 Miler,Rotorua,New Zealand,2021-02-13,04:00:00,solo,165.4,5510,-5520,14,300
64219,2,Moore Doug,19H 11M 33S,35,M,NZL,69093,Tarawera Ultramarathon,100 Miler,Rotorua,New Zealand,2021-02-13,04:00:00,solo,165.4,5510,-5520,14,300
64219,3,LOUIS Schindler,19H 42M 54S,44,M,NZL,70974,Tarawera Ultramarathon,100 Miler,Rotorua,New Zealand,2021-02-13,04:00:00,solo,165.4,5510,-5520,14,300
64219,4,RUTHERDALE Andrew,20H 7M 3S,34,M,GBR,72423,Tarawera Ultramarathon,100 Miler,Rotorua,New Zealand,2021-02-13,04:00:00,solo,165.4,5510,-5520,14,300
64219,5,WRIGHT Katie,20H 19M 19S,34,W,GBR,73159,Tarawera Ultramarathon,100 Miler,Rotorua,New Zealand,2021-02-13,04:00:00,solo,165.4,5510,-5520,14,300
64219,6,HAYVICE Fiona,20H 20M 42S,46,W,NZL,73242,Tarawera Ultramarathon,100 Miler,Rotorua,New Zealand,2021-02-13,04:00:00,solo,165.4,5510,-5520,14,300
64219,7,MCNEIL Greg,20H 37M 1S,38,M,GBR,74221,Tarawera Ultramarathon,100 Miler,Rotorua,New Zealand,2021-02-13,04:00:00,solo,165.4,5510,-5520,14,300
64219,8,MOODY Jeremy,20H 50M 31S,45,M,NZL,75031,Tarawera Ultramarathon,100 Miler,Rotorua,New Zealand,2021-02-13,04:00:00,solo,165.4,5510,-5520,14,300
64219,9,BRYANT BLAND James,21H 4M 29S,31,M,NZL,75869,Tarawera Ultramarathon,100 Miler,Rotorua,New Zealand,2021-02-13,04:00:00,solo,165.4,5510,-5520,14,300
64219,10,THORNTON Scotty,21H 17M 5S,30,M,NZL,76625,Tarawera Ultramarathon,100 Miler,Rotorua,New Zealand,2021-02-13,04:00:00,solo,165.4,5510,-5520,14,300
65413,1,OLSON Devon,14H 25M 32S,33,M,USA,51932,HOKA ONE ONE Rocky Raccoon,100 Mile,Huntsville,United States,2021-02-06,06:00:00,solo,160.9,2200,-2200,19,500
65413,2,RESENDIZ Luis,15H 32M 11S,39,M,MEX,55931,HOKA ONE ONE Rocky Raccoon,100 Mile,Huntsville,United States,2021-02-06,06:00:00,solo,160.9,2200,-2200,19,500
65413,3,ORF Thomas,15H 40M 51S,49,M,USA,56451,HOKA ONE ONE Rocky Raccoon,100 Mile,Huntsville,United States,2021-02-06,06:00:00,solo,160.9,2200,-2200,19,500
65413,4,STRAHORN James,15H 40M 53S,28,M,USA,56453,HOKA ONE ONE Rocky Raccoon,100 Mile,Huntsville,United States,2021-02-06,06:00:00,solo,160.9,2200,-2200,19,500
65413,5,MORENO Gerardo,16H 12M 38S,37,M,USA,58358,HOKA ONE ONE Rocky Raccoon,100 Mile,Huntsville,United States,2021-02-06,06:00:00,solo,160.9,2200,-2200,19,500
65413,6,HUNT Wesley,16H 36M 11S,38,M,USA,59771,HOKA ONE ONE Rocky Raccoon,100 Mile,Huntsville,United States,2021-02-06,06:00:00,solo,160.9,2200,-2200,19,500
65413,7,HURTADO Art,16H 36M 18S,36,M,USA,59778,HOKA ONE ONE Rocky Raccoon,100 Mile,Huntsville,United States,2021-02-06,06:00:00,solo,160.9,2200,-2200,19,500
65413,8,ROBINSON Brent,16H 38M 10S,41,M,USA,59890,HOKA ONE ONE Rocky Raccoon,100 Mile,Huntsville,United States,2021-02-06,06:00:00,solo,160.9,2200,-2200,19,500
65413,9,GILLEN Conor,16H 47M 22S,36,M,USA,60442,HOKA ONE ONE Rocky Raccoon,100 Mile,Huntsville,United States,2021-02-06,06:00:00,solo,160.9,2200,-2200,19,500
65413,10,SMITH Matt,16H 47M 38S,43,M,USA,60458,HOKA ONE ONE Rocky Raccoon,100 Mile,Huntsville,United States,2021-02-06,06:00:00,solo,160.9,2200,-2200,19,500
69001,1,LOGAN Cody,17H 45M 38S,27,M,USA,63938,Coldwater Rumble,100 Miles,Goodyear,United States,2021-01-16,07:00:00,solo,161.8,2660,-2670,16,600
69001,2,MARZEN Mark,18H 13M 43S,35,M,USA,65623,Coldwater Rumble,100 Miles,Goodyear,United States,2021-01-16,07:00:00,solo,161.8,2660,-2670,16,600
69001,3,JOHANSEN Thor,19H 23M 58S,45,M,USA,69838,Coldwater Rumble,100 Miles,Goodyear,United States,2021-01-16,07:00:00,solo,161.8,2660,-2670,16,600
69001,4,BURKE Tyler,19H 40M 32S,36,M,USA,70832,Coldwater Rumble,100 Miles,Goodyear,United States,2021-01-16,07:00:00,solo,161.8,2660,-2670,16,600
69001,5,WIRICK Brian,20H 22M 14S,38,M,USA,73334,Coldwater Rumble,100 Miles,Goodyear,United States,2021-01-16,07:00:00,solo,161.8,2660,-2670,16,600
69001,6,WOLTERING Coree,20H 28M 12S,31,M,USA,73692,Coldwater Rumble,100 Miles,Goodyear,United States,2021-01-16,07:00:00,solo,161.8,2660,-2670,16,600
69001,7,HOWTON James,21H 21M 14S,47,M,USA,76874,Coldwater Rumble,100 Miles,Goodyear,United States,2021-01-16,07:00:00,solo,161.8,2660,-2670,16,600
69001,8,Lee Tristan,22H 14M 8S,42,M,USA,80048,Coldwater Rumble,100 Miles,Goodyear,United States,2021-01-16,07:00:00,solo,161.8,2660,-2670,16,600
69001,9,BYRNES David,22H 26M 53S,40,M,USA,80813,Coldwater Rumble,100 Miles,Goodyear,United States,2021-01-16,07:00:00,solo,161.8,2660,-2670,16,600
69001,10,PERRELL Joshua,22H 55M 16S,29,M,USA,82516,Coldwater Rumble,100 Miles,Goodyear,United States,2021-01-16,07:00:00,solo,161.8,2660,-2670,16,600
64103,1,RIGBY Mark,28H 21M 55S,56,M,NZL,102115,The Great Southern Alps Miler,The Great Southern Alps Miler,HanmerSprings,New Zealand,2021-01-15,07:00:00,solo,160.3,3180,-3300,8,1
64103,1,SMITH Andy,28H 21M 55S,48,M,GBR,102115,The Great Southern Alps Miler,The Great Southern Alps Miler,HanmerSprings,New Zealand,2021-01-15,07:00:00,solo,160.3,3180,-3300,8,1
68010,1,SISWANTO Hendra,26H 15M 57S,41,M,INA,94557,UTCL100,UTCL 100 Miles,Bogor,Indonesia,2021-01-09,06:00:00,solo,161,6420,-6410,18,30
68010,2,APRIAN M Yusuf,27H 24M 31S,23,M,INA,98671,UTCL100,UTCL 100 Miles,Bogor,Indonesia,2021-01-09,06:00:00,solo,161,6420,-6410,18,30
68010,3,SEPTIYANTO Rachmat,28H 24M 31S,32,M,INA,102271,UTCL100,UTCL 100 Miles,Bogor,Indonesia,2021-01-09,06:00:00,solo,161,6420,-6410,18,30
67526,1,Cheng Jianli,31H 25M 22S,43,M,CHN,113122,UTSZ 2020 Trail Races,UTSZ 100 miles,Shenzhen,China,2020-12-26,04:30:00,solo,162.6,6610,-6630,8,50
67526,2,zhou Wei,33H 55M 27S,40,M,CHN,122127,UTSZ 2020 Trail Races,UTSZ 100 miles,Shenzhen,China,2020-12-26,04:30:00,solo,162.6,6610,-6630,8,50
67526,3,CHEN Jianguang,35H 10M 59S,47,M,CHN,126659,UTSZ 2020 Trail Races,UTSZ 100 miles,Shenzhen,China,2020-12-26,04:30:00,solo,162.6,6610,-6630,8,50
67526,4,WANG Zhihui,36H 50M 26S,50,W,CHN,132626,UTSZ 2020 Trail Races,UTSZ 100 miles,Shenzhen,China,2020-12-26,04:30:00,solo,162.6,6610,-6630,8,50
67526,5,Tang William,38H 20M 47S,52,M,HKG,138047,UTSZ 2020 Trail Races,UTSZ 100 miles,Shenzhen,China,2020-12-26,04:30:00,solo,162.6,6610,-6630,8,50
67526,6,WEI Gongshun,38H 38M 16S,48,M,CHN,139096,UTSZ 2020 Trail Races,UTSZ 100 miles,Shenzhen,China,2020-12-26,04:30:00,solo,162.6,6610,-6630,8,50
67526,7,ZHANG Yuren,40H 48M 46S,50,M,CHN,146926,UTSZ 2020 Trail Races,UTSZ 100 miles,Shenzhen,China,2020-12-26,04:30:00,solo,162.6,6610,-6630,8,50
67526,8,ZHONG Yunlong,40H 53M 57S,47,M,CHN,147237,UTSZ 2020 Trail Races,UTSZ 100 miles,Shenzhen,China,2020-12-26,04:30:00,solo,162.6,6610,-6630,8,50
68562,1,WANG Qinghu,25H 58M 56S,39,M,CHN,93536,Run Guizhou League Finals,Luodian168KM,Luodian,China,2020-12-25,14:00:00,solo,167.7,9770,-9770,15,50
68562,2,LI Shuhua,26H 41M 21S,37,M,CHN,96081,Run Guizhou League Finals,Luodian168KM,Luodian,China,2020-12-25,14:00:00,solo,167.7,9770,-9770,15,50
68562,3,RUAN Xueqian,27H 17M 14S,43,M,CHN,98234,Run Guizhou League Finals,Luodian168KM,Luodian,China,2020-12-25,14:00:00,solo,167.7,9770,-9770,15,50
68562,4,yuzheng Li,29H 10M 33S,40,M,CHN,105033,Run Guizhou League Finals,Luodian168KM,Luodian,China,2020-12-25,14:00:00,solo,167.7,9770,-9770,15,50
68562,5,AO Jianhua,29H 43M 27S,47,M,CHN,107007,Run Guizhou League Finals,Luodian168KM,Luodian,China,2020-12-25,14:00:00,solo,167.7,9770,-9770,15,50
68562,6,YANG Wei,32H 41M 15S,28,M,CHN,117675,Run Guizhou League Finals,Luodian168KM,Luodian,China,2020-12-25,14:00:00,solo,167.7,9770,-9770,15,50
68562,7,PENGJU Li,33H 6M 5S,46,M,CHN,119165,Run Guizhou League Finals,Luodian168KM,Luodian,China,2020-12-25,14:00:00,solo,167.7,9770,-9770,15,50
68562,8,ZHU Yi,33H 40M 8S,36,M,CHN,121208,Run Guizhou League Finals,Luodian168KM,Luodian,China,2020-12-25,14:00:00,solo,167.7,9770,-9770,15,50
68562,9,WANG Li,34H 19M 7S,48,W,CHN,123547,Run Guizhou League Finals,Luodian168KM,Luodian,China,2020-12-25,14:00:00,solo,167.7,9770,-9770,15,50
68562,10,MO Bohang,34H 21M 53S,29,M,CHN,123713,Run Guizhou League Finals,Luodian168KM,Luodian,China,2020-12-25,14:00:00,solo,167.7,9770,-9770,15,50
64575,1,IVANOV Konstantin,15H 42M 48S,36,M,RUS,56568,Mad Fox Ultra Rise,Valhalla Race,PereslavlZalesskiy,Russia,2020-12-19,16:00:00,solo,167.5,1200,-1200,10,150
64575,2,CHERVYAKOV Alexander,18H 10M 27S,36,M,RUS,65427,Mad Fox Ultra Rise,Valhalla Race,PereslavlZalesskiy,Russia,2020-12-19,16:00:00,solo,167.5,1200,-1200,10,150
64575,3,POLOZHENTSEV Maksim,18H 51M 54S,33,M,RUS,67914,Mad Fox Ultra Rise,Valhalla Race,PereslavlZalesskiy,Russia,2020-12-19,16:00:00,solo,167.5,1200,-1200,10,150
64575,4,DAZHIN Stanislav,18H 56M 48S,36,M,RUS,68208,Mad Fox Ultra Rise,Valhalla Race,PereslavlZalesskiy,Russia,2020-12-19,16:00:00,solo,167.5,1200,-1200,10,150
64575,5,SHKANDYBIN Dmitrii,19H 11M 8S,34,M,RUS,69068,Mad Fox Ultra Rise,Valhalla Race,PereslavlZalesskiy,Russia,2020-12-19,16:00:00,solo,167.5,1200,-1200,10,150
64575,6,SHIKANOVA Varvara,19H 24M 15S,30,W,RUS,69855,Mad Fox Ultra Rise,Valhalla Race,PereslavlZalesskiy,Russia,2020-12-19,16:00:00,solo,167.5,1200,-1200,10,150
64575,6,SHIKANOVA Varvara,19H 24M 15S,30,W,RUS,69855,Mad Fox Ultra Rise,Valhalla Race,PereslavlZalesskiy,Russia,2020-12-19,16:00:00,solo,167.5,1200,-1200,10,150
64575,7,ANDREEV Andrey,19H 35M 32S,34,M,RUS,70532,Mad Fox Ultra Rise,Valhalla Race,PereslavlZalesskiy,Russia,2020-12-19,16:00:00,solo,167.5,1200,-1200,10,150
64575,8,LYUBIMOV Evgeniy,19H 51M 11S,38,M,RUS,71471,Mad Fox Ultra Rise,Valhalla Race,PereslavlZalesskiy,Russia,2020-12-19,16:00:00,solo,167.5,1200,-1200,10,150
64575,9,IVANOV Aleksander,19H 53M 27S,40,M,RUS,71607,Mad Fox Ultra Rise,Valhalla Race,PereslavlZalesskiy,Russia,2020-12-19,16:00:00,solo,167.5,1200,-1200,10,150
64575,10,Sotkin Artem,20H 8M 46S,33,M,RUS,72526,Mad Fox Ultra Rise,Valhalla Race,PereslavlZalesskiy,Russia,2020-12-19,16:00:00,solo,167.5,1200,-1200,10,150
64037,1,SPIVAK Roman,17H 51M 19S,41,M,ISR,64279,Around The Valley - Sovev Emek,sovev emek 166km,ainhasofet,Israel,2020-12-10,06:00:00,Solo,172.9,3840,-3840,18,300
64037,2,Shenbrun Tom,24H 14M 57S,52,M,ISR,87297,Around The Valley - Sovev Emek,sovev emek 166km,ainhasofet,Israel,2020-12-10,06:00:00,Solo,172.9,3840,-3840,18,300
64037,3,KUSHNER Michail,27H 17M 3S,59,M,ISR,98223,Around The Valley - Sovev Emek,sovev emek 166km,ainhasofet,Israel,2020-12-10,06:00:00,Solo,172.9,3840,-3840,18,300
64037,4,HUDDEDI Itay,27H 25M 52S,43,M,ISR,98752,Around The Valley - Sovev Emek,sovev emek 166km,ainhasofet,Israel,2020-12-10,06:00:00,Solo,172.9,3840,-3840,18,300
64037,5,WILFAND Doron,27H 40M 50S,50,M,ISR,99650,Around The Valley - Sovev Emek,sovev emek 166km,ainhasofet,Israel,2020-12-10,06:00:00,Solo,172.9,3840,-3840,18,300
64037,6,Ratner Yuri,28H 33M 44S,47,M,ISR,102824,Around The Valley - Sovev Emek,sovev emek 166km,ainhasofet,Israel,2020-12-10,06:00:00,Solo,172.9,3840,-3840,18,300
64037,7,Hassoun Manar,29H 42M 0S,50,M,ISR,106920,Around The Valley - Sovev Emek,sovev emek 166km,ainhasofet,Israel,2020-12-10,06:00:00,Solo,172.9,3840,-3840,18,300
68007,1,BIEDENBENDER Gerald,20H 11M 23S,37,M,USA,72683,Falls 100 Ultra Trail Race,Falls 100 - 100 Mile,FallsofRough,United States,2020-12-05,07:00:00,solo,164.5,4310,-4310,24,250
68007,2,HONAN Tanner,22H 12M 20S,28,M,USA,79940,Falls 100 Ultra Trail Race,Falls 100 - 100 Mile,FallsofRough,United States,2020-12-05,07:00:00,solo,164.5,4310,-4310,24,250
68007,3,FLORY Daniel,23H 44M 14S,36,M,USA,85454,Falls 100 Ultra Trail Race,Falls 100 - 100 Mile,FallsofRough,United States,2020-12-05,07:00:00,solo,164.5,4310,-4310,24,250
68007,4,Nelson Andrew,24H 10M 15S,35,M,USA,87015,Falls 100 Ultra Trail Race,Falls 100 - 100 Mile,FallsofRough,United States,2020-12-05,07:00:00,solo,164.5,4310,-4310,24,250
68007,5,MORGAN Scott,25H 32M 43S,41,M,USA,91963,Falls 100 Ultra Trail Race,Falls 100 - 100 Mile,FallsofRough,United States,2020-12-05,07:00:00,solo,164.5,4310,-4310,24,250
68007,6,KOOMEN Jason,26H 41M 53S,46,M,USA,96113,Falls 100 Ultra Trail Race,Falls 100 - 100 Mile,FallsofRough,United States,2020-12-05,07:00:00,solo,164.5,4310,-4310,24,250
68007,7,PHELPS James,27H 4M 5S,40,M,USA,97445,Falls 100 Ultra Trail Race,Falls 100 - 100 Mile,FallsofRough,United States,2020-12-05,07:00:00,solo,164.5,4310,-4310,24,250
68007,8,LAURENCE Doug,28H 1M 19S,58,M,USA,100879,Falls 100 Ultra Trail Race,Falls 100 - 100 Mile,FallsofRough,United States,2020-12-05,07:00:00,solo,164.5,4310,-4310,24,250
68007,9,SCHMIDT Charlie,28H 1M 21S,42,M,USA,100881,Falls 100 Ultra Trail Race,Falls 100 - 100 Mile,FallsofRough,United States,2020-12-05,07:00:00,solo,164.5,4310,-4310,24,250
68007,10,TRAPP Gregory,29H 53M 9S,59,M,USA,107589,Falls 100 Ultra Trail Race,Falls 100 - 100 Mile,FallsofRough,United States,2020-12-05,07:00:00,solo,164.5,4310,-4310,24,250
58877,1,JORDAN Zack,23H 42M 16S,28,M,USA,85336,Blood Rock 100 Mile Endurance Trail Race,100 Mile,Pelham,United States,2020-12-04,12:00:00,solo,161.9,7610,-7610,16,200
58877,2,CLARK Trey,26H 14M 37S,33,M,USA,94477,Blood Rock 100 Mile Endurance Trail Race,100 Mile,Pelham,United States,2020-12-04,12:00:00,solo,161.9,7610,-7610,16,200
58877,3,MYERS Tom,27H 19M 13S,46,M,USA,98353,Blood Rock 100 Mile Endurance Trail Race,100 Mile,Pelham,United States,2020-12-04,12:00:00,solo,161.9,7610,-7610,16,200
58877,4,KASTELER Brandon,27H 55M 12S,49,M,USA,100512,Blood Rock 100 Mile Endurance Trail Race,100 Mile,Pelham,United States,2020-12-04,12:00:00,solo,161.9,7610,-7610,16,200
58877,5,HENNEBERGER Francois,28H 32M 57S,57,M,USA,102777,Blood Rock 100 Mile Endurance Trail Race,100 Mile,Pelham,United States,2020-12-04,12:00:00,solo,161.9,7610,-7610,16,200
58877,6,Conner Lee,29H 31M 42S,48,W,USA,106302,Blood Rock 100 Mile Endurance Trail Race,100 Mile,Pelham,United States,2020-12-04,12:00:00,solo,161.9,7610,-7610,16,200
58877,7,SCOGINGS Michael,29H 31M 55S,57,M,PER,106315,Blood Rock 100 Mile Endurance Trail Race,100 Mile,Pelham,United States,2020-12-04,12:00:00,solo,161.9,7610,-7610,16,200
58877,8,TALBERT Dane,29H 36M 12S,38,M,USA,106572,Blood Rock 100 Mile Endurance Trail Race,100 Mile,Pelham,United States,2020-12-04,12:00:00,solo,161.9,7610,-7610,16,200
58877,9,SCHNOELLER Alexander,29H 49M 28S,46,M,USA,107368,Blood Rock 100 Mile Endurance Trail Race,100 Mile,Pelham,United States,2020-12-04,12:00:00,solo,161.9,7610,-7610,16,200
58877,10,JOHNSON Eric,30H 20M 15S,55,M,USA,109215,Blood Rock 100 Mile Endurance Trail Race,100 Mile,Pelham,United States,2020-12-04,12:00:00,solo,161.9,7610,-7610,16,200
67289,1,GIL LEON Adrian,36H 34M 43S,36,M,MEX,131683,Sky Ultra Pico Mx,SKY ULTRA PICO MX 100M,ORIZABA,Mexico,2020-12-04,00:01:00,solo,160.2,8660,-8660,15,75
